email_subject,sendout_date,email_scope,description,total_email_sent,total_email_delivered,total_email_clicks,total_email_open,total_email_bounces,total_revenue,total_sessions,total_web_bounces,total_transactions,total_visitors,total_session_duration,total_pageviews,global_opt_in,gender,flag_unsubscribe,journeys_ids,users_ids
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,1531
 ,2020-08-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,15,2759
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,13,2760
 ,2020-08-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,2,2761
 ,2020-11-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,1,2762
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,33,1980
 ,2020-04-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,34,2183
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2763
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,7,2764
 ,2020-07-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,41,496
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,26,2280
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2765
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,20,2766
 ,2020-05-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,71,2767
 ,2019-12-03,Campaign, ,1,0,0,0,1, , , , , , , ,TRUE,u,FALSE,53,2768
 ,2019-12-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,53,2769
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,31,2770
 ,2020-09-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,48,1301
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,20,2771
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,9,2772
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,2773
 ,2020-08-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,15,2774
 ,2020-11-05,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,9,2775
 ,2020-05-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,10,2776
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,2777
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,2778
 ,2020-04-23,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,m,FALSE,42,2779
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,2780
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,10,2273
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,3,425
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,2781
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,2782
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,10,2783
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,2784
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,2785
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2786
 ,2020-10-01,Campaign, ,1,1,2,1,0, , , , , , , ,FALSE,u,TRUE,45,2787
 ,2020-09-01,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,15,2788
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,2789
 ,2020-04-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,47,2790
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,1,2791
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,3,2792
 ,2020-05-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,32,2793
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,10,2794
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,20,2795
 ,2020-10-08,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,14,1801
 ,2020-07-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,49,2796
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,2797
 ,2020-11-24,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,57,2798
 ,2020-03-24,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,20,2799
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,37,2800
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,17,2801
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,20,2802
 ,2020-06-02,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,33,2803
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,26,2804
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,31,2805
 ,2020-07-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,49,2806
 ,2020-09-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,43,2807
 ,2020-05-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,27,2808
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,2809
 ,2020-08-13,Campaign, ,1,1,0,5,0, , , , , , , ,TRUE,u,FALSE,2,2810
 ,2020-09-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,48,2811
 ,2020-04-16,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,47,568
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,37,2812
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,37,2813
 ,2019-12-09,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,53,2814
 ,2020-09-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,48,2815
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,18,2816
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,20,2817
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,1,2818
 ,2020-09-01,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,u,FALSE,17,2819
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,24,2820
 ,2020-10-27,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,u,FALSE,11,2821
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,24,2822
 ,2020-08-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,33,1322
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2823
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2824
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,7,2825
 ,2020-11-20,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,74,2826
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,2827
 ,2020-08-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,2,2828
 ,2020-08-19,Campaign, ,1,0,0,0,1, , , , , , , ,TRUE,u,FALSE,53,2829
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2830
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,FALSE,u,FALSE,10,2831
 ,2020-06-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,2832
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,25,680
 ,2020-08-07,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,26,2833
 ,2020-05-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,27,2834
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,7,151
 ,2020-11-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,1,2835
 ,2019-12-29,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,33,2836
 ,2020-11-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,75,2837
 ,2019-12-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,4,2838
 ,2020-10-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,2839
 ,2020-05-01,Campaign, ,1,1,0,3,0, , , , , , , ,FALSE,f,FALSE,10,2840
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2841
 ,2020-08-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,15,1821
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,25,308
 ,2020-04-30,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,36,1105
 ,2020-09-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,43,1235
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,1598
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,31,2842
 ,2020-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,64,2843
 ,2020-05-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,46,2844
 ,2020-11-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,40,2845
 ,2020-04-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,36,2846
 ,2020-06-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,53,2847
 ,2020-05-07,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,35,2848
 ,2020-08-07,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,14,2849
 ,2020-09-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,43,2850
 ,2020-08-08,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,26,2851
 ,2019-11-18,Campaign, ,1,1, , , , , , , , , , ,FALSE,f,FALSE,14,2852
 ,2020-06-12,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,19,2853
 ,2020-05-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,2854
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,2855
 ,2020-04-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,34,2856
 ,2020-09-29,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,25,2857
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,1,2858
 ,2020-02-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,54,2859
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,19,2860
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2861
 ,2019-11-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,2862
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,10,2863
 ,2020-04-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,47,2860
 ,2020-07-31,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,7,2864
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,7,2865
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2866
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,7,2867
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,2868
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,10,2869
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2870
 ,2020-05-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,2871
 ,2020-11-04,Campaign, ,1,1,0,4,0, , , , , , , ,TRUE,m,FALSE,14,2872
 ,2020-06-04,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,28,2560
 ,2020-09-20,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,15,2873
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,24,2874
 ,2020-07-31,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,7,2875
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,2876
 ,2020-04-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,34,2877
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,2878
 ,2020-03-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,53,2879
 ,2020-07-23,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,49,2880
 ,2020-09-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,48,2881
 ,2020-09-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,48,2882
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,57,2883
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,52,2884
 ,2020-09-20,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,14,2885
 ,2020-08-08,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,26,2886
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,3,2887
 ,2020-04-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,39,2888
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,31,2889
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,3,2890
 ,2020-10-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,2891
 ,2020-11-19,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,64,637
 ,2020-09-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,43,2892
 ,2020-09-15,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,33,2893
 ,2020-11-25,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,14,2894
 ,2020-11-11,Campaign, ,1,1,0,7,0, , , , , , , ,TRUE,m,FALSE,23,2895
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,19,2896
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,37,2897
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,1993
 ,2020-10-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,1991
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,3,877
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,2898
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,28,2899
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,19,69
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,8,2900
 ,2020-11-05,Campaign, ,1,1,0,1,0, , , , , , , , ,u,FALSE,9,2901
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2902
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,2903
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,73
 ,2020-02-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,30,2904
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,19,2905
 ,2020-08-22,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,12,2906
 ,2020-07-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,69,2907
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,3,2908
 ,2020-04-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,5,2909
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,3,2910
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,FALSE,u,FALSE,8,2831
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,6,2572
 ,2020-11-18,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,57,2911
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,44,2912
 ,2020-10-22,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,51,2913
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,2914
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,2915
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,26,2916
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,26,2917
 ,2020-06-11,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,204
 ,2020-08-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,2,2918
 ,2020-10-27,Campaign, ,1,0,0,0,1, , , , , , , ,TRUE,m,FALSE,17,2919
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,37,2920
 ,2020-09-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,48,2921
 ,2020-04-30,Campaign, ,1,1,1,1,0, , , , , , , ,TRUE,m,FALSE,36,2922
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,51,2923
 ,2019-12-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,4,2924
 ,2020-09-14,Campaign, ,1,1,0,4,0, , , , , , , ,TRUE,u,FALSE,8,2925
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,6,2926
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,26,2927
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,2928
 ,2020-01-19,Campaign, ,1,1,1,1,0, ,1, , ,1,71,1,TRUE,m,FALSE,14,2929
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,7,1905
 ,2020-08-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,12,2930
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,25,2931
 ,2020-09-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,17,2932
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,21,2933
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2075
 ,2020-10-26,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,14,2934
 ,2020-11-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,58,2935
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,26,2936
 ,2020-04-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,47,2937
 ,2020-08-09,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,27,2938
 ,2020-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,64,2059
 ,2020-05-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,46,2939
 ,2020-10-13,Campaign, ,1,1,1,1,0, , , , , , , ,TRUE,m,FALSE,21,2940
 ,2020-09-22,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,17,2941
 ,2019-12-29,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,27,2942
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2943
 ,2020-09-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,48,2944
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,8,2945
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2946
 ,2020-05-01,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,10,2947
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2948
 ,2020-11-05,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,9,2949
 ,2020-11-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,2950
 ,2020-02-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,54,2680
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,9,2951
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2952
 ,2020-04-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,34,2953
 ,2020-05-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,2954
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,51,2955
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,9,2956
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,2957
 ,2020-09-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,17,1528
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,627
 ,2020-09-25,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,3,2958
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2959
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2960
 ,2020-06-20,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,16,2961
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,18,2962
 ,2020-09-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,2963
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,20,2964
 ,2020-01-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,65,963
 ,2020-05-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,66,431
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,2965
 ,2020-11-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,57,2966
 ,2020-04-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,42,2967
 ,2020-09-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,15,2968
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,2969
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,2970
 ,2020-01-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,33,1524
 ,2020-10-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,40,2971
 ,2020-05-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,27,1235
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,37,2972
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,17,1135
 ,2020-08-08,Campaign, ,1,1,0,4,0, , , , , , , ,TRUE,u,FALSE,26,2973
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,2974
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,26,2975
 ,2020-11-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,58,2976
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,20,2977
 ,2020-02-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,2978
 ,2020-09-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,2979
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,26,2980
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,25,2981
 ,2020-09-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,40,2982
 ,2020-08-07,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,26,2983
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,18,2984
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,2985
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,7,2986
 ,2019-12-06,Campaign, ,1,0,0,0,1, , , , , , , ,TRUE,u,FALSE,53,2987
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,2769
 ,2020-03-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,33,101
 ,2020-11-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,53,2988
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,31,2989
 ,2020-07-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,49,2990
 ,2020-04-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,36,2986
 ,2020-05-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,10,2991
 ,2020-05-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,71,2992
 ,2020-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,64,2993
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,44,2994
 ,2020-03-24,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,20,1594
