"","cust_id","age","gender","create_date","case_record_type","case_source","status","complaint_reason","pending_call","time_to_resolution_min","need_replace","ProdCSAT","ServCSAT"
"1657","6341",38,"f",2020-01-28,"issue","inbound","open","Remote Keys get stuck","y",76,"FALSE",2,4
"1658","7254",29,"m",2020-02-01,"issue","inbound","closed incomplete","Cluttered with popup messages","n",80,"FALSE",1,4
"1659","6270",49,"u",2020-03-09,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",51,"FALSE",3,3
"1660","1885",38,"u",2020-02-27,"issue","inbound","closed","Temperature control not working","n",11,"FALSE",3,5
"1661","6351",25,"u",2020-02-12,"issue","inbound","closed","Unable to operate menu from remote","n",61,"FALSE",2,4
"1662","2131",34,"f",2020-02-24,"issue","inbound","open","Temperature control not working","y",51,"FALSE",3,4
"1663","5941",29,"m",2020-04-20,"issue","inbound","closed incomplete","Freshner holder stuck","n",68,"FALSE",4,4
"1664","1092",33,"u",2020-02-25,"issue","inbound","closed","Unable to connect the App to the device","n",76,"FALSE",3,5
"1665","1719",33,"f",2020-01-18,"issue","inbound","closed incomplete","Remote Keys get stuck","n",83,"FALSE",2,3
"1666","4324",30,"m",2020-02-27,"issue","inbound","closed","Cluttered with popup messages","n",45,"FALSE",NA,NA
"1667","1518",39,"m",2020-02-25,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",65,"FALSE",NA,NA
"1668","3172",32,"u",2020-01-22,"issue","inbound","open","Unable to operate menu from remote","y",86,"FALSE",3,4
"1669","2991",41,"m",2020-01-23,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",50,"FALSE",4,3
"1670","7596",38,"m",2020-01-11,"issue","inbound","closed","Mobile screen blanks on use of phone","n",91,"FALSE",3,5
"1671","5722",28,"u",2020-02-24,"issue","inbound","closed incomplete","Remote Keys get stuck","n",73,"FALSE",NA,NA
"1672","1374",30,"u",2020-03-02,"issue","inbound","closed","Cluttered with popup messages","n",88,"FALSE",3,4
"1673","6900",32,"u",2020-01-10,"issue","inbound","closed","Cluttered with popup messages","n",68,"FALSE",4,3
"1674","3908",35,"u",2020-04-20,"issue","inbound","closed incomplete","App takes a long time to initialize","n",69,"FALSE",2,3
"1675","1656",29,"m",2020-03-20,"issue","inbound","closed","Remote Keys get stuck","n",30,"FALSE",3,3
"1676","1893",34,"u",2020-02-24,"issue","inbound","closed","Remote Keys get stuck","n",66,"FALSE",2,5
"1677","833",35,"u",2020-01-19,"issue","inbound","closed","App takes a long time to initialize","n",51,"FALSE",4,4
"1678","6803",33,"f",2020-03-28,"issue","inbound","closed incomplete","Mobile screen blanks on use of phone","n",71,"FALSE",2,4
"1679","7325",35,"u",2020-01-16,"issue","inbound","closed incomplete","Cluttered with popup messages","n",43,"FALSE",NA,NA
"1680","706",36,"m",2020-01-02,"issue","inbound","closed","Temperature control not working","n",57,"FALSE",3,5
"1681","4820",41,"m",2020-02-25,"issue","inbound","open","AC remote does not  work","y",83,"FALSE",3,4
"1682","106",36,"m",2020-02-08,"issue","inbound","closed incomplete","Motor noise from the system","n",81,"FALSE",5,3
"1683","6305",32,"u",2020-04-02,"issue","inbound","open","Remote Keys get stuck","y",73,"FALSE",3,4
"1684","2759",34,"f",2020-04-12,"issue","inbound","closed","Temperature control not working","n",72,"FALSE",3,4
"1685","169",36,"f",2020-03-01,"issue","inbound","closed","AC stops abruptly","n",62,"FALSE",NA,NA
"1686","4412",29,"m",2020-04-13,"issue","inbound","closed incomplete","Factory settings not working","n",53,"FALSE",4,5
"1687","3212",43,"m",2020-02-13,"issue","inbound","closed","AC controller sofware missing","n",24,"FALSE",NA,NA
"1688","6732",36,"m",2020-01-12,"issue","inbound","closed","Motor noise from the system","n",68,"FALSE",NA,NA
"1689","5248",29,"f",2020-03-18,"issue","inbound","closed","Unable to connect the App to the device","n",45,"FALSE",NA,NA
"1690","1554",34,"u",2020-04-14,"issue","inbound","closed","Motor noise from the system","n",78,"FALSE",3,3
"1691","1489",32,"m",2020-03-04,"issue","inbound","closed","AC controller sofware missing","n",62,"FALSE",4,3
"1692","2704",32,"u",2020-03-24,"issue","inbound","closed","Temperature control not working","n",77,"FALSE",3,3
"1693","2752",33,"f",2020-02-20,"issue","inbound","closed","Forgot mobile app password","n",75,"FALSE",3,4
"1694","4287",28,"u",2020-02-21,"issue","inbound","closed","Unable to operate menu from remote","n",77,"FALSE",5,3
"1695","5816",38,"f",2020-01-18,"issue","inbound","closed","Fan speed varies at on its own","n",86,"FALSE",NA,NA
"1696","681",33,"m",2020-02-08,"issue","inbound","closed","Remote Keys get stuck","n",78,"FALSE",NA,NA
"1697","4278",33,"u",2020-03-22,"issue","inbound","closed","Temperature control not working","n",64,"FALSE",NA,NA
"1698","5919",30,"m",2020-01-11,"issue","inbound","closed","AC stops abruptly","n",67,"FALSE",NA,NA
"1699","312",36,"u",2020-04-06,"issue","inbound","open","Cluttered with popup messages","y",51,"FALSE",NA,NA
"1700","2391",39,"f",2020-03-07,"issue","inbound","closed","Remote Keys get stuck","n",60,"FALSE",3,4
"1701","7233",35,"u",2020-03-11,"issue","inbound","closed","Motor noise from the system","n",64,"FALSE",NA,NA
"1702","454",41,"m",2020-04-06,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",55,"FALSE",NA,NA
"1703","2994",33,"m",2020-03-02,"issue","inbound","closed","WIFI connectivity breaks","n",75,"FALSE",4,4
"1704","6111",31,"u",2020-03-02,"issue","inbound","open","Unable to connect the App to the device","y",87,"FALSE",2,4
"1705","5103",31,"m",2020-04-15,"issue","inbound","closed","Cluttered with popup messages","n",73,"FALSE",3,5
"1706","1746",34,"m",2020-01-06,"issue","inbound","closed","Unable to operate menu from remote","n",63,"FALSE",NA,NA
"1707","4420",37,"m",2020-01-08,"issue","inbound","closed","Remote Keys get stuck","n",94,"FALSE",2,5
"1708","4735",32,"f",2020-02-06,"issue","inbound","closed","Motor noise from the system","n",43,"FALSE",3,3
"1709","6183",29,"f",2020-01-26,"issue","inbound","open","Unable to connect the App to the device","y",55,"FALSE",NA,NA
"1710","6523",39,"u",2020-01-23,"issue","inbound","closed","Unable to operate menu from remote","n",73,"FALSE",NA,NA
"1711","7213",36,"u",2020-02-22,"issue","inbound","closed","Unable to connect the App to the device","n",97,"FALSE",NA,NA
"1712","239",42,"f",2020-01-26,"issue","inbound","closed","Motor noise from the system","n",42,"FALSE",NA,NA
"1713","3614",30,"u",2020-02-20,"issue","inbound","closed","Unable to operate menu from remote","n",62,"FALSE",NA,NA
"1714","7517",34,"m",2020-03-06,"issue","inbound","closed","Unable to operate menu from remote","n",74,"FALSE",4,4
"1715","6940",33,"m",2020-03-19,"issue","inbound","closed","Unable to operate menu from remote","n",52,"FALSE",NA,NA
"1716","7483",38,"m",2020-01-30,"issue","inbound","closed","AC controller sofware missing","n",22,"FALSE",NA,NA
"1717","96",49,"m",2020-01-05,"issue","inbound","closed","Remote Keys get stuck","n",58,"FALSE",NA,NA
"1718","2632",29,"m",2020-03-22,"issue","inbound","closed","AC controller sofware missing","n",68,"FALSE",3,3
"1719","2421",31,"m",2020-04-14,"issue","inbound","closed","Unable to connect the App to the device","n",44,"FALSE",3,4
"1720","3619",35,"f",2020-01-12,"issue","inbound","closed","Remote Keys get stuck","n",58,"FALSE",3,5
"1721","5569",37,"m",2020-04-13,"issue","inbound","closed","Motor noise from the system","n",58,"FALSE",3,3
"1722","6944",39,"u",2020-04-08,"issue","inbound","closed","Forgot mobile app password","n",51,"FALSE",NA,NA
"1723","2979",32,"u",2020-03-13,"issue","inbound","closed","AC controller sofware missing","n",68,"FALSE",NA,NA
"1724","5749",30,"f",2020-02-05,"issue","inbound","closed","AC controller sofware missing","n",73,"FALSE",3,4
"1725","4356",32,"f",2020-02-16,"issue","inbound","closed incomplete","Motor noise from the system","n",55,"FALSE",NA,NA
"1726","5585",35,"m",2020-04-13,"issue","inbound","closed","Remote Keys get stuck","n",90,"FALSE",3,4
"1727","581",40,"u",2020-02-07,"issue","inbound","closed","Temperature control not working","n",62,"FALSE",2,4
"1728","3014",34,"u",2020-01-30,"issue","inbound","closed","App takes a long time to initialize","n",103,"FALSE",3,4
"1729","6301",37,"m",2020-01-20,"issue","inbound","closed","Freshner holder stuck","n",71,"FALSE",3,4
"1730","3573",39,"u",2020-03-08,"issue","inbound","closed","Battery backup does not get fully charged","n",32,"FALSE",3,4
"1731","983",41,"f",2020-02-26,"issue","inbound","closed","Motor noise from the system","n",63,"FALSE",3,4
"1732","3759",34,"f",2020-01-01,"issue","inbound","closed","Temperature control not working","n",76,"FALSE",4,4
"1733","4641",42,"u",2020-02-06,"issue","inbound","closed","Unable to operate menu from remote","n",78,"FALSE",NA,NA
"1734","6192",32,"m",2020-02-12,"issue","inbound","closed","Unable to connect the App to the device","n",54,"FALSE",NA,NA
"1735","905",35,"u",2020-04-15,"issue","inbound","closed","WIFI connectivity breaks","n",53,"FALSE",2,5
"1736","5969",26,"f",2020-02-17,"issue","inbound","closed","Unable to connect the App to the device","n",95,"FALSE",4,3
"1737","7060",33,"u",2020-03-09,"issue","inbound","closed incomplete","Temperature control not working","n",77,"FALSE",3,5
"1738","4659",40,"m",2020-01-12,"issue","inbound","closed","Unable to operate menu from remote","n",50,"FALSE",4,4
"1739","3759",22,"f",2020-03-03,"issue","inbound","open","WIFI connectivity breaks","y",69,"FALSE",4,4
"1740","6881",37,"u",2020-02-06,"issue","inbound","closed","WIFI connectivity breaks","n",72,"FALSE",2,4
"1741","1210",41,"m",2020-04-13,"issue","inbound","closed incomplete","Motor noise from the system","n",53,"FALSE",3,5
"1742","66",39,"f",2020-03-28,"issue","inbound","closed","Cluttered with popup messages","n",100,"FALSE",3,5
"1743","5024",36,"m",2020-03-20,"issue","inbound","closed","Motor noise from the system","n",51,"FALSE",2,4
"1744","3532",34,"u",2020-02-21,"issue","inbound","open","Temperature control not working","y",64,"FALSE",3,4
"1745","63",29,"u",2020-01-23,"issue","inbound","closed","AC remote does not  work","n",45,"FALSE",3,5
"1746","7271",33,"u",2020-02-13,"issue","inbound","closed","AC stops abruptly","n",52,"FALSE",NA,NA
"1747","4567",37,"u",2020-02-16,"issue","inbound","open","Cluttered with popup messages","y",45,"FALSE",NA,NA
"1748","7253",39,"m",2020-01-02,"issue","inbound","closed","Fan speed varies at on its own","n",95,"FALSE",3,3
"1749","1545",39,"u",2020-02-28,"issue","inbound","closed","Remote Keys get stuck","n",78,"FALSE",3,3
"1750","4437",36,"u",2020-03-04,"issue","inbound","open","Unable to connect the App to the device","y",23,"FALSE",5,4
"1751","5733",38,"u",2020-04-03,"issue","inbound","closed","Unable to operate menu from remote","n",13,"FALSE",3,5
"1752","5058",30,"u",2020-03-23,"issue","inbound","closed","Cluttered with popup messages","n",56,"FALSE",2,4
"1753","2738",33,"u",2020-04-13,"issue","inbound","closed","Remote Keys get stuck","n",71,"FALSE",3,5
"1754","3580",30,"u",2020-03-03,"issue","inbound","closed","Mobile screen blanks on use of phone","n",70,"FALSE",2,4
"1755","1442",36,"f",2020-01-07,"issue","inbound","closed","AC controller sofware missing","n",56,"FALSE",4,4
"1756","3186",31,"m",2020-02-06,"issue","inbound","closed","Forgot mobile app password","n",54,"FALSE",2,4
"1757","3262",33,"m",2020-03-19,"issue","inbound","open","AC controller sofware missing","y",71,"FALSE",NA,NA
"1758","2948",41,"u",2020-02-13,"issue","inbound","open","AC controller sofware missing","y",59,"FALSE",2,4
"1759","3248",39,"f",2020-02-24,"issue","inbound","closed","Unable to operate menu from remote","n",76,"FALSE",NA,NA
"1760","4160",32,"u",2020-03-16,"issue","inbound","closed","AC controller sofware missing","n",75,"FALSE",NA,NA
"1761","3083",28,"m",2020-01-02,"issue","inbound","closed incomplete","Mobile screen blanks on use of phone","n",64,"FALSE",4,2
"1762","6551",38,"f",2020-04-18,"issue","inbound","open","App takes a long time to initialize","y",50,"FALSE",4,4
"1763","708",34,"m",2020-02-09,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",57,"FALSE",4,4
"1764","4320",39,"m",2020-02-06,"issue","inbound","closed","Unable to connect the App to the device","n",63,"FALSE",2,4
"1765","2582",36,"m",2020-02-15,"issue","inbound","closed incomplete","App takes a long time to initialize","n",89,"FALSE",4,3
"1766","485",35,"f",2020-03-13,"issue","inbound","closed","AC controller sofware missing","n",28,"FALSE",3,3
"1767","4830",34,"f",2020-04-01,"issue","inbound","closed","WIFI connectivity breaks","n",77,"FALSE",3,4
"1768","7442",34,"f",2020-04-17,"issue","inbound","closed","Cluttered with popup messages","n",32,"FALSE",3,4
"1769","1447",35,"f",2020-03-09,"issue","inbound","open","Unable to operate menu from remote","y",65,"FALSE",2,4
"1770","3337",37,"m",2020-04-02,"issue","inbound","closed","Factory settings not working","n",80,"FALSE",NA,NA
"1771","2214",34,"f",2020-03-08,"issue","inbound","closed","Cluttered with popup messages","n",52,"FALSE",NA,NA
"1772","6067",38,"u",2020-02-19,"issue","inbound","closed incomplete","Fan speed varies at on its own","n",86,"FALSE",NA,NA
"1773","1511",22,"f",2020-04-07,"issue","inbound","closed incomplete","Cluttered with popup messages","n",20,"FALSE",4,4
"1774","6025",30,"m",2020-03-14,"issue","inbound","open","Unable to operate menu from remote","y",89,"FALSE",2,3
"1775","2392",34,"u",2020-01-05,"issue","inbound","closed","Motor noise from the system","n",23,"FALSE",3,5
"1776","2199",39,"f",2020-04-01,"issue","inbound","open","Unable to operate menu from remote","y",51,"FALSE",NA,NA
"1777","3434",43,"m",2020-01-07,"issue","inbound","closed","Unable to connect the App to the device","n",89,"FALSE",4,5
"1778","2207",33,"f",2020-01-01,"issue","inbound","closed","Temperature control not working","n",55,"FALSE",NA,NA
"1779","1764",34,"f",2020-03-28,"issue","inbound","closed","Temperature control not working","n",61,"FALSE",NA,NA
"1780","6136",30,"u",2020-02-16,"issue","inbound","closed","AC controller sofware missing","n",60,"FALSE",4,5
"1781","7585",37,"u",2020-03-18,"issue","inbound","closed","Motor noise from the system","n",48,"FALSE",3,3
"1782","60",41,"f",2020-03-27,"issue","inbound","closed","App takes a long time to initialize","n",35,"FALSE",4,4
"1783","7361",25,"m",2020-01-09,"issue","inbound","closed","AC stops abruptly","n",69,"FALSE",NA,NA
"1784","1866",33,"u",2020-03-13,"issue","inbound","closed incomplete","Freshner holder stuck","n",33,"TRUE",4,5
"1785","5801",29,"f",2020-03-15,"issue","inbound","closed","Unable to connect the App to the device","n",67,"FALSE",NA,NA
"1786","4083",34,"f",2020-02-11,"issue","inbound","open","Remote Keys get stuck","y",70,"FALSE",2,4
"1787","6575",26,"u",2020-02-15,"issue","inbound","open","Temperature control not working","y",70,"FALSE",NA,NA
"1788","4338",31,"u",2020-01-19,"issue","inbound","closed","WIFI connectivity breaks","n",61,"FALSE",NA,NA
"1789","3410",34,"m",2020-03-25,"issue","inbound","closed","Freshner holder stuck","n",60,"FALSE",2,4
"1790","5194",34,"f",2020-04-19,"issue","inbound","closed","Cluttered with popup messages","n",24,"FALSE",5,2
"1791","3823",40,"f",2020-01-25,"issue","inbound","closed","Unable to operate menu from remote","n",85,"FALSE",2,4
"1792","5429",30,"f",2020-04-02,"issue","inbound","closed","Unable to operate menu from remote","n",86,"FALSE",NA,NA
"1793","6459",44,"f",2020-01-19,"issue","inbound","closed","Unable to operate menu from remote","n",30,"FALSE",NA,NA
"1794","6631",37,"f",2020-01-10,"issue","inbound","closed","Cluttered with popup messages","n",65,"FALSE",3,5
"1795","1086",36,"m",2020-02-22,"issue","inbound","closed","Unable to connect the App to the device","n",71,"FALSE",3,3
"1796","7464",31,"f",2020-01-12,"issue","inbound","closed","Cluttered with popup messages","n",88,"FALSE",5,2
"1797","1423",35,"u",2020-02-18,"issue","inbound","closed","Motor noise from the system","n",40,"FALSE",4,3
"1798","4716",33,"f",2020-01-25,"issue","inbound","closed","Remote Keys get stuck","n",57,"FALSE",4,3
"1799","2740",31,"m",2020-01-23,"issue","inbound","closed","WIFI connectivity breaks","n",65,"FALSE",NA,NA
"1800","760",37,"f",2020-02-03,"issue","inbound","closed","Unable to operate menu from remote","n",63,"FALSE",4,4
"1801","4756",41,"u",2020-02-02,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",27,"FALSE",NA,NA
"1802","6619",46,"m",2020-03-26,"issue","inbound","closed","Fan speed varies at on its own","n",74,"FALSE",3,5
"1803","5676",40,"u",2020-03-04,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",26,"FALSE",5,3
"1804","5286",39,"u",2020-02-14,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",50,"FALSE",4,4
"1805","3108",34,"m",2020-02-15,"issue","inbound","closed","Cluttered with popup messages","n",29,"FALSE",3,4
"1806","5218",34,"u",2020-03-20,"issue","inbound","closed","Motor noise from the system","n",93,"TRUE",4,5
"1807","692",37,"m",2020-02-26,"issue","inbound","open","AC controller sofware missing","y",48,"FALSE",2,4
"1808","2094",31,"u",2020-03-05,"issue","inbound","closed","Remote Keys get stuck","n",79,"FALSE",NA,NA
"1809","3686",28,"u",2020-02-15,"issue","inbound","closed","Temperature control not working","n",79,"FALSE",NA,NA
